#ID	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
transcript::Pver_Sc0000008_size1375744:703760-705081	76	0.37409	10.1465454102	1	0.0903527	noncoding
transcript::Pver_Sc0000008_size1375744:707250-709320	88	0.31849	6.96539306641	1	0.0859181	noncoding
transcript::Pver_Sc0000008_size1375744:711186-717426	142	0.29772	4.84637451172	1	0.808077	coding
transcript::Pver_Sc0000008_size1375744:717941-726013	114	0.32477	9.72454833984	1	0.187698	noncoding
transcript::Pver_Sc0000008_size1375744:726340-733310	118	0.32886	9.29852294922	1	0.228271	noncoding
transcript::Pver_Sc0000008_size1375744:733747-734216	50	0.43868	8.02117919922	1	0.0377196	noncoding
transcript::Pver_Sc0000008_size1375744:744665-749000	188	0.36653	9.56341552734	1	0.927926	coding
transcript::Pver_Sc0000008_size1375744:964876-965747	68	0.35673	7.71539306641	1	0.0424477	noncoding
transcript::Pver_Sc0000008_size1375744:986301-988997	62	0.33647	9.30157470703	1	0.0330281	noncoding
transcript::Pver_Sc0000008_size1375744:989791-997868	200	0.28467	9.40338134766	1	0.656066	coding
transcript::Pver_Sc0000008_size1375744:993624-997868	200	0.31425	9.40338134766	1	0.817849	coding
transcript::Pver_Sc0000008_size1375744:1142102-1144452	232	0.32636	9.67828369141	1	0.947192	coding
transcript::Pver_Sc0000008_size1375744:1152194-1156063	65	0.29519	11.7240600586	1	0.0390546	noncoding
transcript::Pver_Sc0000008_size1375744:1242208-1244425	39	0.30552	9.10186767578	1	0.0122774	noncoding
transcript::Pver_Sc0000008_size1375744:1252539-1256811	79	0.29343	9.97796630859	1	0.0512122	noncoding
transcript::Pver_Sc0000008_size1375744:10669-18458	121	0.29335	9.61358642578	1	0.160276	noncoding
transcript::Pver_Sc0000008_size1375744:11655-18458	121	0.29335	9.61358642578	1	0.160276	noncoding
transcript::Pver_Sc0000008_size1375744:13794-18458	63	0.26381	11.9306030273	1	0.0462254	noncoding
transcript::Pver_Sc0000008_size1375744:13794-18458	63	0.26381	11.9306030273	1	0.0462254	noncoding
transcript::Pver_Sc0000008_size1375744:14334-18458	63	0.26381	11.9306030273	1	0.0462254	noncoding
transcript::Pver_Sc0000008_size1375744:234508-236819	82	0.34547	5.13482666016	1	0.151108	noncoding
transcript::Pver_Sc0000008_size1375744:337003-340146	66	0.29087	10.4780883789	1	0.0383945	noncoding
transcript::Pver_Sc0000008_size1375744:342115-349748	80	0.28919	10.307434082	1	0.05351	noncoding
transcript::Pver_Sc0000008_size1375744:353648-359368	72	0.26609	10.508972168	1	0.0468584	noncoding
transcript::Pver_Sc0000008_size1375744:353758-359368	72	0.2831	10.508972168	1	0.0446594	noncoding
transcript::Pver_Sc0000008_size1375744:361005-366108	81	0.30296	7.82135009766	1	0.0519555	noncoding
transcript::Pver_Sc0000008_size1375744:378627-383168	57	0.31204	9.98370361328	1	0.0281437	noncoding
transcript::Pver_Sc0000008_size1375744:1148824-1152120	91	0.33446	9.66729736328	1	0.099721	noncoding
transcript::Pver_Sc0000008_size1375744:1148824-1152120	91	0.33446	9.66729736328	1	0.099721	noncoding
transcript::Pver_Sc0000008_size1375744:1186940-1195508	159	0.25066	9.03021240234	1	0.292256	noncoding
transcript::Pver_Sc0000008_size1375744:1186940-1195917	159	0.25066	9.03021240234	1	0.292256	noncoding
transcript::Pver_Sc0000008_size1375744:1198675-1201309	65	0.29973	9.39105224609	1	0.0316427	noncoding
transcript::Pver_Sc0000008_size1375744:19147-19569	47	0.38807	8.80206298828	1	0.0224683	noncoding
transcript::Pver_Sc0000009_size1318009:105976-106553	19	0.40048	5.58538818359	1	0.00497884	noncoding
transcript::Pver_Sc0000009_size1318009:117030-119574	74	0.32771	9.09918212891	1	0.0480161	noncoding
transcript::Pver_Sc0000009_size1318009:264004-265066	33	0.38252	10.020324707	-1	0.106365	noncoding
transcript::Pver_Sc0000009_size1318009:353803-356062	62	0.30413	9.57708740234	1	0.0299624	noncoding
transcript::Pver_Sc0000009_size1318009:373560-374773	58	0.33545	6.37359619141	1	0.025521	noncoding
transcript::Pver_Sc0000009_size1318009:384249-386368	63	0.34762	9.50006103516	-1	0.129328	noncoding
transcript::Pver_Sc0000009_size1318009:413487-414140	77	0.36306	8.81610107422	1	0.0732242	noncoding
transcript::Pver_Sc0000009_size1318009:413487-414140	77	0.36306	8.81610107422	1	0.0732242	noncoding
transcript::Pver_Sc0000009_size1318009:1151460-1164753	74	0.27517	12.0142211914	1	0.0477162	noncoding
transcript::Pver_Sc0000009_size1318009:1171678-1173920	94	0.33289	10.8252563477	1	0.106283	noncoding
transcript::Pver_Sc0000009_size1318009:1197418-1197973	45	0.41739	10.4370727539	1	0.0403079	noncoding
transcript::Pver_Sc0000009_size1318009:1225880-1228683	93	0.32316	6.17071533203	1	0.140035	noncoding
transcript::Pver_Sc0000009_size1318009:257588-266906	93	0.28165	5.27886962891	1	0.210798	noncoding
transcript::Pver_Sc0000009_size1318009:262913-263820	85	0.33739	9.62237548828	1	0.082844	noncoding
transcript::Pver_Sc0000009_size1318009:279086-280598	55	0.31035	10.4514770508	1	0.028808	noncoding
transcript::Pver_Sc0000009_size1318009:283306-284470	43	0.33565	10.8474731445	1	0.0221204	noncoding
transcript::Pver_Sc0000009_size1318009:334990-337260	59	0.38695	9.03497314453	1	0.0421382	noncoding
transcript::Pver_Sc0000009_size1318009:341079-345488	70	0.3208	10.0197143555	1	0.0447949	noncoding
transcript::Pver_Sc0000009_size1318009:353927-357132	62	0.27543	9.57708740234	1	0.030449	noncoding
transcript::Pver_Sc0000009_size1318009:359026-359324	30	0.39481	10.1911010742	1	0.0152533	noncoding
transcript::Pver_Sc0000009_size1318009:360607-362755	163	0.31947	10.469543457	1	0.486565	noncoding
transcript::Pver_Sc0000009_size1318009:592307-595846	68	0.31833	5.42608642578	1	0.0563505	noncoding
transcript::Pver_Sc0000009_size1318009:592307-596574	68	0.3486	5.42608642578	1	0.0649311	noncoding
transcript::Pver_Sc0000009_size1318009:1015418-1016982	81	0.28219	8.66412353516	1	0.0480811	noncoding
transcript::Pver_Sc0000009_size1318009:1150781-1162511	74	0.27517	12.0142211914	1	0.0477162	noncoding
transcript::Pver_Sc0000009_size1318009:1169682-1179046	104	0.28082	9.16888427734	1	0.0943656	noncoding
transcript::Pver_Sc0000009_size1318009:1224799-1227804	54	0.34079	9.72857666016	1	0.0270104	noncoding
transcript::Pver_Sc0000009_size1318009:246727-247378	37	0.35648	9.23858642578	1	0.0127319	noncoding
transcript::Pver_Sc0000009_size1318009:253586-254041	17	0.3778	4.78350830078	1	0.00521603	noncoding
transcript::Pver_Sc0000009_size1318009:363798-364249	55	0.39875	6.21917724609	1	0.037513	noncoding
transcript::Pver_Sc0000009_size1318009:399228-399695	24	0.34656	6.81536865234	1	0.00418935	noncoding
transcript::Pver_Sc0000009_size1318009:414413-416909	57	0.36188	9.65289306641	1	0.0345665	noncoding
transcript::Pver_Sc0000009_size1318009:429436-430310	49	0.48853	7.99884033203	1	0.0550583	noncoding
transcript::Pver_Sc0000009_size1318009:594827-595136	10	0.36523	8.02178955078	1	1.84214e-05	noncoding
transcript::Pver_Sc0000009_size1318009:1022595-1022924	18	0.3165	6.49102783203	1	0.00333685	noncoding
transcript::Pver_Sc0000009_size1318009:1139048-1140565	53	0.38092	9.62689208984	-1	0.101534	noncoding
transcript::Pver_Sc0000009_size1318009:1162808-1163116	29	0.30765	5.89495849609	-1	0.050297	noncoding
transcript::Pver_Sc0000010_size1243551:93324-94156	47	0.36672	9.51055908203	1	0.0225587	noncoding
transcript::Pver_Sc0000010_size1243551:93660-94156	47	0.4137	9.51055908203	1	0.034496	noncoding
transcript::Pver_Sc0000010_size1243551:111417-113812	61	0.30419	9.89178466797	1	0.0307929	noncoding
transcript::Pver_Sc0000010_size1243551:111417-113812	61	0.30419	9.89178466797	1	0.0307929	noncoding
transcript::Pver_Sc0000010_size1243551:261505-261802	27	0.37604	10.8599243164	1	0.0139553	noncoding
transcript::Pver_Sc0000010_size1243551:1048895-1049819	81	0.37976	4.28302001953	1	0.310945	noncoding
transcript::Pver_Sc0000010_size1243551:1048895-1049819	81	0.37976	4.28302001953	1	0.310945	noncoding
transcript::Pver_Sc0000010_size1243551:93083-93924	47	0.42679	9.69708251953	1	0.0424554	noncoding
transcript::Pver_Sc0000010_size1243551:282701-284379	94	0.38706	10.8530883789	1	0.201684	noncoding
transcript::Pver_Sc0000010_size1243551:285878-286575	87	0.33736	10.0259399414	1	0.0908695	noncoding
transcript::Pver_Sc0000010_size1243551:285878-286575	87	0.33736	10.0259399414	1	0.0908695	noncoding
transcript::Pver_Sc0000010_size1243551:287327-287933	22	0.36734	5.37286376953	1	0.00517712	noncoding
transcript::Pver_Sc0000010_size1243551:336990-338275	84	0.39367	10.147644043	1	0.157389	noncoding
transcript::Pver_Sc0000010_size1243551:883685-891541	87	0.29543	8.89105224609	1	0.0608844	noncoding
transcript::Pver_Sc0000010_size1243551:334893-335118	5	0.3749	9.50006103516	1	0.00345141	noncoding
transcript::Pver_Sc0000010_size1243551:836157-837661	133	0.36602	5.93804931641	1	0.754306	coding
transcript::Pver_Sc0000011_size1229536:41473-43849	30	0.29368	3.91632080078	1	0.0220187	noncoding
transcript::Pver_Sc0000011_size1229536:195596-195838	62	0.42614	8.88177490234	1	0.0746551	noncoding
transcript::Pver_Sc0000011_size1229536:209379-217023	87	0.30305	10.1748657227	1	0.0681445	noncoding
transcript::Pver_Sc0000011_size1229536:222759-223220	24	0.46037	5.92523193359	1	0.00815927	noncoding
transcript::Pver_Sc0000011_size1229536:365672-366399	32	0.39841	5.06036376953	1	0.0140936	noncoding
transcript::Pver_Sc0000011_size1229536:443818-444714	63	0.42573	11.2210083008	1	0.103732	noncoding
transcript::Pver_Sc0000011_size1229536:480119-480831	43	0.43629	11.5537719727	1	0.0503644	noncoding
transcript::Pver_Sc0000011_size1229536:550585-551505	41	0.33446	9.30169677734	-1	0.127009	noncoding
transcript::Pver_Sc0000011_size1229536:550585-551505	41	0.33446	9.30169677734	-1	0.127009	noncoding
transcript::Pver_Sc0000011_size1229536:892833-894128	60	0.38187	5.64349365234	1	0.0516838	noncoding
transcript::Pver_Sc0000011_size1229536:898355-901482	120	0.33422	8.35137939453	1	0.279528	noncoding
transcript::Pver_Sc0000011_size1229536:2246-3305	51	0.33339	7.80633544922	-1	0.0798137	noncoding
transcript::Pver_Sc0000011_size1229536:196942-199008	44	0.26512	9.18511962891	1	0.0186526	noncoding
transcript::Pver_Sc0000011_size1229536:223313-234302	114	0.28219	10.2554321289	1	0.116786	noncoding
transcript::Pver_Sc0000011_size1229536:223313-234302	114	0.28219	10.2554321289	1	0.116786	noncoding
transcript::Pver_Sc0000011_size1229536:231048-234302	100	0.27823	9.72174072266	1	0.0830367	noncoding
transcript::Pver_Sc0000011_size1229536:474397-475183	35	0.35239	7.82244873047	1	0.00809209	noncoding
transcript::Pver_Sc0000011_size1229536:508743-509429	37	0.37735	11.5051879883	1	0.0211627	noncoding
transcript::Pver_Sc0000011_size1229536:681134-682296	50	0.34515	11.4371948242	1	0.0288984	noncoding
transcript::Pver_Sc0000011_size1229536:826002-829753	77	0.34358	8.61614990234	1	0.0591742	noncoding
transcript::Pver_Sc0000011_size1229536:826002-829753	77	0.34358	8.61614990234	1	0.0591742	noncoding
transcript::Pver_Sc0000011_size1229536:924435-925595	199	0.36678	9.20965576172	1	0.959839	coding
transcript::Pver_Sc0000011_size1229536:950887-952536	52	0.32338	9.38372802734	1	0.0214659	noncoding
transcript::Pver_Sc0000011_size1229536:951195-952536	52	0.31129	9.38372802734	1	0.0208446	noncoding
transcript::Pver_Sc0000011_size1229536:1039087-1043096	51	0.32237	5.30926513672	1	0.0244857	noncoding
transcript::Pver_Sc0000011_size1229536:1037151-1038555	25	0.36215	4.13690185547	1	0.0109429	noncoding
transcript::Pver_Sc0000011_size1229536:1051982-1052531	17	0.36896	5.06060791016	1	0.00434002	noncoding
transcript::Pver_Sc0000011_size1229536:1124066-1125015	48	0.38905	9.13922119141	1	0.0257626	noncoding
transcript::Pver_Sc0000011_size1229536:1124254-1125015	48	0.38259	9.13922119141	1	0.0243566	noncoding
transcript::Pver_Sc0000011_size1229536:1148224-1149155	40	0.31338	8.93841552734	1	0.0120676	noncoding
transcript::Pver_Sc0000011_size1229536:1149589-1151982	59	0.35937	10.5607299805	1	0.0420916	noncoding
transcript::Pver_Sc0000011_size1229536:1193896-1196900	56	0.32389	7.75299072266	1	0.0196081	noncoding
transcript::Pver_Sc0000011_size1229536:0-1385	63	0.28223	7.63189697266	1	0.026688	noncoding
transcript::Pver_Sc0000011_size1229536:161615-161923	55	0.33935	10.5682983398	1	0.0322359	noncoding
transcript::Pver_Sc0000011_size1229536:302970-304913	47	0.29366	9.45416259766	1	0.0181002	noncoding
transcript::Pver_Sc0000011_size1229536:445043-446029	43	0.36309	4.69805908203	1	0.0244652	noncoding
transcript::Pver_Sc0000011_size1229536:477079-478030	73	0.37703	9.99346923828	1	0.0817599	noncoding
transcript::Pver_Sc0000011_size1229536:530792-531053	23	0.40815	4.36907958984	1	0.0128138	noncoding
transcript::Pver_Sc0000011_size1229536:643502-643974	25	0.28378	5.58489990234	1	0.00854032	noncoding
transcript::Pver_Sc0000011_size1229536:830261-830462	20	0.45903	10.001159668	1	0.0181723	noncoding
transcript::Pver_Sc0000011_size1229536:955947-957418	54	0.33022	10.2328491211	1	0.0284014	noncoding
transcript::Pver_Sc0000011_size1229536:957731-957944	25	0.38538	10.0523071289	-1	0.101371	noncoding
transcript::Pver_Sc0000011_size1229536:966595-967634	82	0.34564	10.0530395508	1	0.0831496	noncoding
transcript::Pver_Sc0000012_size1172851:308466-315541	80	0.29374	10.1030883789	1	0.0533236	noncoding
transcript::Pver_Sc0000012_size1172851:308466-315541	80	0.29374	10.1030883789	1	0.0533236	noncoding
transcript::Pver_Sc0000012_size1172851:347419-351095	127	0.32413	9.87347412109	1	0.264852	noncoding
transcript::Pver_Sc0000012_size1172851:439804-443197	68	0.3174	9.29949951172	1	0.0369435	noncoding
transcript::Pver_Sc0000012_size1172851:439804-448419	80	0.29367	5.06475830078	1	0.128298	noncoding
transcript::Pver_Sc0000012_size1172851:990112-991922	68	0.40873	4.51739501953	1	0.19477	noncoding
transcript::Pver_Sc0000012_size1172851:1009559-1015729	95	0.35383	9.17083740234	1	0.141524	noncoding
transcript::Pver_Sc0000012_size1172851:1009559-1015729	95	0.35383	9.17083740234	1	0.141524	noncoding
transcript::Pver_Sc0000012_size1172851:1009559-1015729	95	0.35383	9.17083740234	1	0.141524	noncoding
transcript::Pver_Sc0000012_size1172851:1048771-1051585	101	0.31035	5.48809814453	1	0.245289	noncoding
transcript::Pver_Sc0000012_size1172851:1048771-1051621	101	0.32244	5.48809814453	1	0.258545	noncoding
transcript::Pver_Sc0000012_size1172851:1120261-1121216	59	0.28079	10.6974487305	1	0.0342749	noncoding
transcript::Pver_Sc0000012_size1172851:1125612-1128525	97	0.30419	7.62884521484	1	0.0997385	noncoding
transcript::Pver_Sc0000012_size1172851:276192-277577	29	0.39387	8.63177490234	1	0.00890443	noncoding
transcript::Pver_Sc0000012_size1172851:312236-315541	80	0.3518	10.1030883789	1	0.0825978	noncoding
transcript::Pver_Sc0000012_size1172851:312236-315862	80	0.34079	10.1030883789	1	0.0741006	noncoding
transcript::Pver_Sc0000012_size1172851:402442-403170	51	0.40969	11.0127563477	1	0.0503925	noncoding
transcript::Pver_Sc0000012_size1172851:430915-433792	69	0.34039	9.37933349609	1	0.0453282	noncoding
transcript::Pver_Sc0000012_size1172851:534432-537599	81	0.29428	8.53778076172	1	0.049192	noncoding
transcript::Pver_Sc0000012_size1172851:554438-555110	29	0.39831	9.30230712891	-1	0.0652535	noncoding
transcript::Pver_Sc0000012_size1172851:564035-565789	55	0.40337	9.81744384766	1	0.0485007	noncoding
transcript::Pver_Sc0000012_size1172851:568355-568925	38	0.34031	10.266418457	1	0.0168031	noncoding
transcript::Pver_Sc0000012_size1172851:1019799-1030937	82	0.28467	9.45318603516	1	0.0517224	noncoding
transcript::Pver_Sc0000012_size1172851:1019799-1030937	82	0.28467	9.45318603516	1	0.0517224	noncoding
transcript::Pver_Sc0000012_size1172851:1019799-1030937	82	0.28467	9.45318603516	1	0.0517224	noncoding
transcript::Pver_Sc0000012_size1172851:1031105-1040755	131	0.29343	9.54620361328	1	0.208371	noncoding
transcript::Pver_Sc0000012_size1172851:1031105-1040755	131	0.29343	9.54620361328	1	0.208371	noncoding
transcript::Pver_Sc0000012_size1172851:1094397-1094886	32	0.33196	6.69525146484	1	0.00632699	noncoding
transcript::Pver_Sc0000012_size1172851:1117797-1119127	58	0.32202	9.98785400391	1	0.0300675	noncoding
transcript::Pver_Sc0000012_size1172851:1122299-1124063	93	0.3692	9.88275146484	1	0.161665	noncoding
transcript::Pver_Sc0000012_size1172851:1122299-1124807	93	0.33387	9.88275146484	1	0.106832	noncoding
transcript::Pver_Sc0000012_size1172851:1122299-1124807	93	0.33387	9.88275146484	1	0.106832	noncoding
transcript::Pver_Sc0000012_size1172851:94685-95737	49	0.3514	9.05560302734	1	0.0200253	noncoding
transcript::Pver_Sc0000012_size1172851:100692-101777	61	0.31929	7.79205322266	1	0.0241119	noncoding
transcript::Pver_Sc0000012_size1172851:102003-102279	33	0.35371	8.36431884766	1	0.00822752	noncoding
transcript::Pver_Sc0000012_size1172851:103525-104348	45	0.35529	9.49346923828	1	0.019205	noncoding
transcript::Pver_Sc0000012_size1172851:109619-111158	336	0.40465	9.81243896484	1	0.999982	coding
transcript::Pver_Sc0000012_size1172851:511251-511521	52	0.44016	7.91424560547	-1	0.0346791	noncoding
transcript::Pver_Sc0000012_size1172851:514252-515625	108	0.28416	5.05816650391	1	0.38915	noncoding
transcript::Pver_Sc0000012_size1172851:729415-730315	41	0.34424	10.5647583008	1	0.0201776	noncoding
transcript::Pver_Sc0000012_size1172851:730936-731907	84	0.35703	4.87091064453	1	0.210685	noncoding
transcript::Pver_Sc0000013_size1203294:93185-95218	45	0.33345	4.11932373047	1	0.0324365	noncoding
transcript::Pver_Sc0000013_size1203294:93185-100808	101	0.28726	6.88739013672	1	0.131532	noncoding
transcript::Pver_Sc0000013_size1203294:95761-100808	101	0.29191	6.88739013672	1	0.132554	noncoding
transcript::Pver_Sc0000013_size1203294:95761-100808	101	0.29191	6.88739013672	1	0.132554	noncoding
transcript::Pver_Sc0000013_size1203294:98837-100808	68	0.26409	9.89874267578	1	0.0395283	noncoding
transcript::Pver_Sc0000013_size1203294:222813-224256	65	0.34693	9.36920166016	1	0.0406263	noncoding
transcript::Pver_Sc0000013_size1203294:394699-395331	37	0.4425	9.05743408203	1	0.025043	noncoding
transcript::Pver_Sc0000013_size1203294:493474-497885	57	0.29368	10.0479125977	1	0.0280108	noncoding
transcript::Pver_Sc0000013_size1203294:493474-497885	57	0.29368	10.0479125977	1	0.0280108	noncoding
transcript::Pver_Sc0000013_size1203294:499962-500329	17	0.35311	5.41998291016	1	0.00357418	noncoding
transcript::Pver_Sc0000013_size1203294:916567-919379	94	0.37795	8.88043212891	1	0.181363	noncoding
transcript::Pver_Sc0000013_size1203294:982065-983322	27	0.3518	9.97650146484	1	0.0103958	noncoding
transcript::Pver_Sc0000013_size1203294:1199806-1200382	33	0.37398	11.8392944336	1	0.0172233	noncoding
transcript::Pver_Sc0000013_size1203294:4578-5641	40	0.34181	8.11407470703	1	0.010427	noncoding
transcript::Pver_Sc0000013_size1203294:4578-5641	40	0.34181	8.11407470703	1	0.010427	noncoding
transcript::Pver_Sc0000013_size1203294:367426-389441	86	0.27207	7.77178955078	1	0.0616763	noncoding
transcript::Pver_Sc0000013_size1203294:367426-399198	91	0.28695	8.89813232422	1	0.0666148	noncoding
transcript::Pver_Sc0000013_size1203294:373528-399198	91	0.29904	8.89813232422	1	0.0709053	noncoding
transcript::Pver_Sc0000013_size1203294:395355-399198	91	0.36417	8.89813232422	1	0.135549	noncoding
transcript::Pver_Sc0000013_size1203294:498739-502423	87	0.2831	9.78265380859	1	0.0605288	noncoding
